ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	SOURCE_FORM	CLPA	CONCEPTICON_ID	GLOTTOLOG
2625	Urdu	rightside	d̪ɑjɑ̃	d̪ ɑ j ɑ̃	2860	d̪ɑjɑ̃, hɑt̪ʰ	371 952 570 951	1019	urdu1245
2626	Urdu	rightside	sid̪ʰe	s i d̪ʰ e	1839	sid̪ʰe	89 1076 381 1089	1019	urdu1245
2627	Greek_Mod	rightside	ðe̞k͡sia	ð e̞ k s ia	542	ðe̞ˌk͡siˈa	419 1106 838 89 1138	1019	mode1248
#
2628	Armenian_Mod	river	gɛt	ɡ ɛ t	631	gɛt	831 1121 120	666	nucl1235
2629	Czech	river	r̝ɛka	r ɛ k a	1164	r̝ɛka	153 1121 838 997	666	czec1258
2630	German	river	flʊs	f l ʊ s	2652	flʊs	452 554 904 89	666	stan1295
2631	Italian	river	fjume	f j u m e	2651	'fjume	452 570 868 241 1089	666	ital1282
2632	Swedish	river	fluːd	f l uː d	2652	flu:d	452 554 860 145	666	swed1254
2633	Catalan	river	riw	r i w	1164	ˈriw	153 1076 462	666	stan1289
2634	Breton_ST	river	stɛːr	s t ɛː r	1045	stɛ:r	89 120 1117 153	666	bret1244
2635	Danish	river	floð	f l o ð	2652	floð	452 554 887 419	666	dani1285
2636	Dutch_List	river	rivir	r i v i r	921	ri'vir	153 1076 451 1076 153	666	dutc1256
2637	English	river	rɪvə	r ɪ v ə	921	'rɪvə	153 1110 451 1022	666	stan1293
2638	French	river	ʀivjɛʀ	ʀ i v j ɛ ʀ	921	ʀivjɛʀ	767 1076 451 570 1121 767	666	stan1290
2639	Greek_Mod	river	po̞tami	p o̞ t a m i	1525	po̞ˈtami	291 878 120 997 241 1076	666	mode1248
2640	Marathi	river	nədiː	n ə d iː	808	nə'di:	107 1022 145 1068	666	mara1378
2641	Polish	river	ʒɛka	ʒ ɛ k a	1164	ˈʒɛka	685 1121 838 997	666	poli1260
2642	Portuguese_ST	river	ʀiu	ʀ i u	1164	ˈʀiu	767 1076 868	666	port1283
2643	Russian	river	rʲeka	rʲ e k a	1164	rʲe'ka	164 1089 838 997	666	russ1263
2644	Spanish	river	rio	r i o	1164	'rio	153 1076 887	666	stan1288
2645	Bihari	river	dʱar	d̤ a r	101	dhar	119 997 153	666	mait1250
2646	Urdu	river	d̪əɾjɑ	d̪ ə ɾ j ɑ	101	d̪əɾjɑ	371 1022 66 570 952	666	urdu1245
2647	Oriya	river	nɔdi	n ɔ d i	808	nɔ(d)i	107 916 145 1076	666	oriy1255
2648	Swedish	river	ælv	æ l v	2039	ælv	1087 554 451	666	swed1254
#
2649	Armenian_Mod	road	ʧɑmpʰɑ	tʃ ɑ m pʰ ɑ	632	ʧɑmˈpʰɑ	651 952 241 264 952	667	nucl1235
2650	Czech	road	tsɛsta	t s ɛ s t a	1288	tsɛsta	120 89 1121 89 120 997	667	czec1258
2651	Catalan	road	kəmi	k ə m i	922	kə'mi	838 1022 241 1076	667	stan1289
2652	German	road	vɛk	v ɛ k	278	vɛk	451 1121 838	667	stan1295
2653	Italian	road	strada	s t r a d a	1772	'strada	89 120 153 997 145 997	667	ital1282
2654	Swedish	road	vɛːg	v ɛː ɡ	278	vɛ:g	451 1117 831	667	swed1254
2655	Danish	road	vɑj	v ɑ j	278	vɑj	451 952 570	667	dani1285
2656	Dutch_List	road	wɛχ	w ɛ χ	278	wɛχ	462 1121 748	667	dutc1256
2657	English	road	rəʊd	r əu d	2387	rəʊd	153 1036 145	667	stan1293
2658	French	road	ʃəmɛ̃	ʃ ə m ɛ̃	922	ʃ(ə)mɛ̃	683 1022 241 1123	667	stan1290
2659	Greek_Mod	road	ðro̞mo̞s	ð r o̞ m o̞ s	1526	ˈðro̞mo̞s	419 153 878 241 878 89	667	mode1248
2660	Marathi	road	ɾəsta	ɾ ə s t a	2389	ɾəs'ta	66 1022 89 120 997	667	mara1378
2661	Polish	road	drɔɡa	d r ɔ ɡ a	1239	ˈdrɔɡa	145 153 916 831 997	667	poli1260
2662	Portuguese_ST	road	ɨʃtɾadɐ	ɨ ʃ t ɾ a d ɐ	1772	ɨʃˈtɾadɐ	983 683 120 66 997 145 986	667	port1283
2663	Russian	road	doraga	d o r a ɡ a	1239	'doraga	145 887 153 997 831 997	667	russ1263
2664	Spanish	road	kamino	k a m i n o	922	ka'mino	838 997 241 1076 107 887	667	stan1288
2665	Breton_ST	road	hɛ̃nd	h ɛ̃ n d	1046	hɛ̃nd	405 1123 107 145	667	bret1244
2666	Bihari	road	rasta	r a s t a	2389	rasta	153 997 89 120 997	667	mait1250
2667	Bihari	road	sərək	s ə r ə k	809	sərək	89 1022 153 1022 838	667	mait1250
2668	Urdu	road	səɽək	s ə ɽ ə k	809	səɽək	89 1022 703 1022 838	667	urdu1245
2669	Oriya	road	sɔɽɔkɔ	s ɔ ɽ ɔ k ɔ	809	sɔṛɔkɔ	89 916 703 916 838 916	667	oriy1255
2670	Oriya	road	rasta	r a s t a	2389	rasta	153 997 89 120 997	667	oriy1255
2671	Oriya	road	baʈɔ	b a ʈ ɔ	1789	baṭɔ	257 997 717 916	667	oriy1255
2672	German	road	lanʧtraːsə	l a n tʃ t r aː s ə	1772	'lantʃtra:sə	554 997 107 651 120 153 1004 89 1022	667	stan1295
2673	Urdu	road	ɾɑst̪ə	ɾ ɑ s t̪ ə	2389	ɾɑst̪ə	66 952 89 382 1022	667	urdu1245
2674	Marathi	road	səɖək	s ə ɖ ə k	809	sə'ɖək	89 1022 721 1022 838	667	mara1378
2675	Armenian_Mod	road	ʧɑnɑpɑɾ	tʃ ɑ n ɑ p ɑ ɾ	632	ʧɑnɑˈpɑɾ	651 952 107 952 291 952 66	667	nucl1235
#
2676	Urdu	root	ʤəɽ	dʒ ə ɽ	2393	ʤəɽ	655 1022 703	670	urdu1245
2677	Czech	root	kor̝ɛn	k o r ɛ n	1165	kor̝ɛn	838 887 153 1121 107	670	czec1258
2678	Catalan	root	ərɛl	ə r ɛ l	279	ə'rɛl	1022 153 1121 554	670	stan1289
2679	German	root	vʊt͜sl̩	v ʊ ts l̩	279	'vʊt͜sl̩	451 904 15 543	670	stan1295
2680	Italian	root	radiʧe	r a d i tʃ e	279	ra'ditʃe	153 997 145 1076 651 1089	670	ital1282
2681	Swedish	root	ruːt	r uː t	279	ru:t	153 860 120	670	swed1254
2682	Breton_ST	root	gwrizjɛn	ɡ w r i z j ɛ n	279	'gwrizjɛn	831 462 153 1076 80 570 1121 107	670	bret1244
2683	Danish	root	ʁoð	ʁ o ð	279	ʁoð	739 887 419	670	dani1285
2684	Dutch_List	root	wɔrtəl	w ɔ r t ə l	279	'wɔrtəl	462 916 153 120 1022 554	670	dutc1256
2685	English	root	ruːt	r uː t	279	ru:t	153 860 120	670	stan1293
2686	French	root	ʀasin	ʀ a s i n	279	ʀasin	767 997 89 1076 107	670	stan1290
2687	Greek_Mod	root	riza	r i z a	279	'riza	153 1076 80 997	670	mode1248
2688	Marathi	root	muːɭ	m uː ɭ	1613	mu:ɭ	241 860 708	670	mara1378
2689	Polish	root	kɔʒɛɲ	k ɔ ʒ ɛ ɲ	1165	ˈkɔʒɛɲ	838 916 685 1121 595	670	poli1260
2690	Portuguese_ST	root	ɾɐiʃ	ɾ ai ʃ	279	ɾɐˈiʃ	66 1037 683	670	port1283
2691	Russian	root	korʲenʲ	k o rʲ e nʲ	1165	'korʲenʲ	838 887 164 1089 101	670	russ1263
2692	Spanish	root	raiθ	r ai θ	279	ra'iθ	153 1037 417	670	stan1288
2693	Bihari	root	jəir	j əi r	2393	jəir	570 1042 153	670	mait1250
2694	Oriya	root	muɭ	m u ɭ	1613	muḷ-	241 868 708	670	oriy1255
2695	Oriya	root	siɔ	s i ɔ	3515	siɔ	89 1076 916	670	oriy1255
#
2696	Urdu	rope	ɾəsːə	ɾ ə sː ə	2866	ɾəsːə, ɾəsːi	66 1022 72 1022	1218	urdu1245
2697	Armenian_Mod	rope	pɑɾɑn	p ɑ ɾ ɑ n	3360	pɑˈɾɑn	291 952 66 952 107	1218	nucl1235
2698	Czech	rope	provas	p r o v a s	2868	provas	291 153 887 451 997 89	1218	czec1258
2699	German	rope	zail	z ai l	2874	za‿il	80 1037 554	1218	stan1295
2700	Catalan	rope	kɔɾðə	k ɔ ɾ ð ə	923	'kɔɾðə	838 916 66 419 1022	1218	stan1289
2701	Italian	rope	kɔrda	k ɔ r d a	923	'kɔrda	838 916 153 145 997	1218	ital1282
2702	Swedish	rope	reːp	r eː p	1324	re:p	153 1091 291	1218	swed1254
2703	English	rope	rəʊp	r əu p	1324	rəʊp	153 1036 291	1218	stan1293
2704	Russian	rope	vʲerʲovka	vʲ e rʲ o v k a	1209	vʲe'rʲovka	434 1089 164 887 451 838 997	1218	russ1263
2705	Spanish	rope	kweɾða	k w e ɾ ð a	923	'kweɾða	838 462 1089 66 419 997	1218	stan1288
2706	Greek_Mod	rope	sçini	s ç i n i	1527	sçiˈni	89 583 1076 107 1076	1218	mode1248
2707	Breton_ST	rope	kɔrdɛn	k ɔ r d ɛ n	923	'kɔrdɛn	838 916 153 145 1121 107	1218	bret1244
2708	French	rope	kɔʀd	k ɔ ʀ d	923	kɔʀd	838 916 767 145	1218	stan1290
2709	Marathi	rope	doɾ	d o ɾ	810	doɾ	145 887 66	1218	mara1378
2710	Polish	rope	ʃnur	ʃ n u r	2869	ʃnur	683 107 868 153	1218	poli1260
2711	Dutch_List	rope	tɑu	t au	280	tɑu	120 1033	1218	dutc1256
2712	Danish	rope	ʁɛb̥	ʁ ɛ b̥	1324	ʁεb̥	739 1121 283	1218	dani1285
2713	Portuguese_ST	rope	kɔɾðɐ	k ɔ ɾ ð ɐ	923	ˈkɔɾðɐ	838 916 66 419 986	1218	port1283
2714	Bihari	rope	rəssa	r ə sː a	2866	rəssa	153 1022 72 997	1218	mait1250
2715	Oriya	rope	ɖorɔ	ɖ o r ɔ	810	ḍorɔ	721 887 153 916	1218	oriy1255
2716	Dutch_List	rope	kort	k o r t	923	kort	838 887 153 120	1218	dutc1256
2717	Swedish	rope	liːna	l iː n a	2871	'li:na	554 1068 107 997	1218	swed1254
2718	Catalan	rope	kuɾðiʎ	k u ɾ ð i ʎ	923	'kuɾðiʎ	838 868 66 419 1076 588	1218	stan1289
#
2719	Czech	rotten	sxɲɪliː	s x ɲ ɪ l iː	1166	sxɲɪliː	89 778 595 1110 554 1068	1728	czec1258
2720	German	rotten	faul	f au l	2877	fa‿ul	452 1033 554	1728	stan1295
2721	Swedish	rotten	rɵtən	r ɵ t ə n	281	'rɵtən	153 970 120 1022 107	1728	swed1254
2722	Catalan	rotten	puðɾit	p u ð ɾ i t	2877	puðɾit	291 868 419 66 1076 120	1728	stan1289
2723	Italian	rotten	marʧo	m a r tʃ o	3174	'martʃo	241 997 153 651 887	1728	ital1282
2724	Breton_ST	rotten	brɛjn	b r ɛ j n	1048	brɛjn	257 153 1121 570 107	1728	bret1244
2725	Danish	rotten	ʁʌðən	ʁ ʌ ð ə n	281	ˈʁʌðən	739 960 419 1022 107	1728	dani1285
2726	Dutch_List	rotten	vərɔt	v ə r ɔ t	281	və'rɔt	451 1022 153 916 120	1728	dutc1256
2727	English	rotten	rɒtən	r ɒ t ə n	281	'rɒtən	153 900 120 1022 107	1728	stan1293
2728	French	rotten	puʀi	p u ʀ i	2877	puʀi	291 868 767 1076	1728	stan1290
2729	Greek_Mod	rotten	sapço̞s	s a p ç o̞ s	2877	ˈsapço̞s	89 997 291 583 878 89	1728	mode1248
2730	Polish	rotten	zɡɲiwɨ	z ɡ ɲ i w ɨ	1166	ˈzɡɲiwɨ	80 831 595 1076 462 983	1728	poli1260
2731	Portuguese_ST	rotten	podɾɨ	p o d ɾ ɨ	2877	ˈpodɾɨ	291 887 145 66 983	1728	port1283
2732	Russian	rotten	gniloj	ɡ n i l o j	1166	gni'loj	831 107 1076 554 887 570	1728	russ1263
2733	Spanish	rotten	poðɾiðo	p o ð ɾ i ð o	2877	poð'ɾiðo	291 887 419 66 1076 419 887	1728	stan1288
2734	Oriya	rotten	pɔča	p ɔ tʃ a	2878	pɔča	291 916 651 997	1728	oriy1255
2735	Oriya	rotten	sɔɖʱa	s ɔ ɖ̤ a	2879	sɔḍha	89 916 714 997	1728	oriy1255
2736	Urdu	rotten	ɡəlɑ#hʊwɑ	ɡ ə l ɑ _ h ʊ w ɑ	3516	ɡəlɑ hʊwɑ	831 1022 554 952 1190 405 904 462 952	1728	urdu1245
2737	Dutch_List	rotten	vərsletən	v ə r s l e t ə n	3575	vər'sletə(n)	451 1022 153 89 554 1089 120 1022 107	1728	dutc1256
2738	Marathi	rotten	səɖlelə	s ə ɖ l e l ə	2879	səɖ'lelə	89 1022 721 554 1089 554 1022	1728	mara1378
2739	Marathi	rotten	səɖka	s ə ɖ k a	2879	səɖ'ka	89 1022 721 838 997	1728	mara1378
2740	Armenian_Mod	rotten	pʰətɑʦ	pʰ ə t ɑ ts	2877	pʰəˈtɑʦ	264 1022 120 952 15	1728	nucl1235
#
2741	Bihari	round	gol	ɡ o l	2451	gol	831 887 554	1395	mait1250
2742	Oriya	round	monɖla	m o n ɖ l a	2449	monḍla	241 887 107 721 554 997	1395	oriy1255
2743	Urdu	round	ɡol	ɡ o l	2451	ɡol	831 887 554	1395	urdu1245
2744	Danish	round	ʁɔn	ʁ ɔ n	2443	ʁɔn	739 916 107	1395	dani1285
2745	English	round	raʊnd	r aʊ n d	2443	raʊnd	153 1035 107 145	1395	stan1293
2746	Polish	round	ɔkrɔ̃ɡwɨ	ɔ k r ɔ̃ ɡ w ɨ	2444	ɔˈkrɔ̃ɡwɨ	916 838 153 915 831 462 983	1395	poli1260
2747	Spanish	round	reðondo	r e ð o n d o	2443	re'ðondo	153 1089 419 887 107 145 887	1395	stan1288
2748	Breton_ST	round	krɛn	k r ɛ n	2444	krɛn	838 153 1121 107	1395	bret1244
2749	Russian	round	kruglij	k r u ɡ l i j	2444	'kruglij	838 153 868 831 554 1076 570	1395	russ1263
2750	Dutch_List	round	rɔnt	r ɔ n t	2443	rɔnt	153 916 107 120	1395	dutc1256
2751	German	round	rʊnt	r ʊ n t	2443	rʊnt	153 904 107 120	1395	stan1295
2752	Italian	round	tondo	t o n d o	2443	'tondo	120 887 107 145 887	1395	ital1282
2753	French	round	ʀɔ̃	ʀ ɔ̃	2443	ʀɔ̃	767 915	1395	stan1290
2754	Swedish	round	rɵnd	r ɵ n d	2443	rɵnd	153 970 107 145	1395	swed1254
2755	Czech	round	okroʊ̯ɦliː	o k r ou ɦ l iː	2444	okroʊ̯ɦliː	887 838 153 898 401 554 1068	1395	czec1258
#
2756	Armenian_Mod	rub	ʃəpʰɛl	ʃ ə pʰ ɛ l	634	ʃəˈpʰɛl	683 1022 264 1121 554	1449	nucl1235
2757	Czech	rub	tr̝iːt	t r iː t	1167	tr̝̊iːt	120 153 1068 120	1449	czec1258
2758	German	rub	raibn̩	r ai b n̩	282	'ra‿ibn̩	153 1037 257 97	1449	stan1295
2759	Italian	rub	fregare	f r e ɡ a r e	925	fre'gare	452 153 1089 831 997 153 1089	1449	ital1282
2760	Swedish	rub	gnɵga	ɡ n ɵ ɡ a	1325	'gnɵga	831 107 970 831 997	1449	swed1254
2761	Breton_ST	rub	rĩmjã	r ĩ m j ã	1049	'rĩmjã	153 1078 241 570 1014	1449	bret1244
2762	Danish	rub	g̥niːðə	ɡ̥ n iː ð ə	1325	ˈg̥ni:ðə	824 107 1068 419 1022	1449	dani1285
2763	Dutch_List	rub	vrɛivən	v r ɛi v ə n	282	'vrɛivə(n)	451 153 1143 451 1022 107	1449	dutc1256
2764	English	rub	rʌb	r ʌ b	2886	rʌb	153 960 257	1449	stan1293
2765	French	rub	fʀɔte	f ʀ ɔ t e	925	fʀɔte	452 767 916 120 1089	1449	stan1290
2766	Greek_Mod	rub	trivo̞	t r i v o̞	1167	ˈtrivo̞	120 153 1076 451 878	1449	mode1248
2767	Marathi	rub	gʰasɳe	ɡʰ a s ɳ e	2884	'gʰasɳe	836 997 89 711 1089	1449	mara1378
2768	Polish	rub	ʧɛʨ	tʃ ɛ tɕ	1167	ˈtʃɛʨ	651 1121 200	1449	poli1260
2769	Portuguese_ST	rub	ɨʃfɾɨɡaɾ	ɨ ʃ f ɾ ɨ ɡ a ɾ	925	ɨʃfɾɨˈɡaɾ	983 683 452 66 983 831 997 66	1449	port1283
2770	Russian	rub	tʲerʲetʲ	tʲ e rʲ e tʲ	1167	'tʲerʲetʲ	115 1089 164 1089 115	1449	russ1263
2771	Spanish	rub	fɾotaɾ	f ɾ o t a ɾ	925	fɾo'taɾ	452 66 887 120 997 66	1449	stan1288
2772	Urdu	rub	ɾəɡəɽnə	ɾ ə ɡ ə ɽ n ə	1673	ɾəɡəɽnə	66 1022 831 1022 703 107 1022	1449	urdu1245
2773	Bihari	rub	tel#ləgaeəb	t e l _ l ə ɡ a eə b	3498	tel ləgaeəb	120 1089 554 1190 554 1022 831 997 1141 257	1449	mait1250
2774	Bihari	rub	mələb	m ə l ə b	728	mələb	241 1022 554 1022 257	1449	mait1250
2775	Oriya	rub	gʱɔsiba	ɡ̤ ɔ s i b a	2884	ghɔsiba	835 916 89 1076 257 997	1449	oriy1255
2776	Breton_ST	rub	frɔtã	f r ɔ t ã	925	'frɔtã	452 153 916 120 1014	1449	bret1244
2777	Catalan	rub	frəɣa	f r ə ɣ a	925	frə'ɣa	452 153 1022 780 997	1449	stan1289
2778	Marathi	rub	tsoɭne	t s o ɭ n e	3645	'tsoɭne	120 89 887 708 107 1089	1449	mara1378
2779	Swedish	rub	gniːda	ɡ n iː d a	1325	'gni:da	831 107 1068 145 997	1449	swed1254
#
2780	Armenian_Mod	salt	ɑʁ	ɑ ʁ	283	ɑʁ	952 739	1274	nucl1235
2781	Czech	salt	suːl	s uː l	283	suːl	89 860 554	1274	czec1258
2782	Catalan	salt	sal	s a l	283	sal	89 997 554	1274	stan1289
2783	German	salt	zalt͜s	z a l ts	283	zalt͜s	80 997 554 15	1274	stan1295
2784	Italian	salt	sale	s a l e	283	'sale	89 997 554 1089	1274	ital1282
2785	Swedish	salt	salt	s a l t	283	salt	89 997 554 120	1274	swed1254
2786	Portuguese_ST	salt	sal	s a l	283	sal	89 997 554	1274	port1283
2787	Breton_ST	salt	oːlɛn	oː l ɛ n	283	'o:lɛn	880 554 1121 107	1274	bret1244
2788	Danish	salt	sald̥ʰ	s a l d̥ʰ	283	sald̥ʰ	89 997 554 118	1274	dani1285
2789	Dutch_List	salt	zɑut	z au t	283	zɑut	80 1033 120	1274	dutc1256
2790	English	salt	sɔːlt	s ɔː l t	283	sɔ:lt	89 914 554 120	1274	stan1293
2791	French	salt	sɛl	s ɛ l	283	sɛl	89 1121 554	1274	stan1290
2792	Greek_Mod	salt	alati	a l a t i	283	a'lati	997 554 997 120 1076	1274	mode1248
2793	Marathi	salt	miːʈʰ	m iː ʈʰ	2883	mi:ʈʰ	241 1068 725	1274	mara1378
2794	Polish	salt	sul	s u l	283	sul	89 868 554	1274	poli1260
2795	Russian	salt	solʲ	s o lʲ	283	solʲ	89 887 546	1274	russ1263
2796	Spanish	salt	sal	s a l	283	sal	89 997 554	1274	stan1288
2797	Urdu	salt	nəmək	n ə m ə k	2009	nəmək	107 1022 241 1022 838	1274	urdu1245
2798	Bihari	salt	nun	n u n	811	nun	107 868 107	1274	mait1250
2799	Oriya	salt	luɳɔ	l u ɳ ɔ	811	luṇɔ	554 868 711 916	1274	oriy1255
#
2800	Armenian_Mod	sand	ɑvɑz	ɑ v ɑ z	284	ɑˈvɑz	952 451 952 80	671	nucl1235
2801	Czech	sand	piːsɛk	p iː s ɛ k	1168	piːsɛk	291 1068 89 1121 838	671	czec1258
2802	Catalan	sand	sɔrə	s ɔ r ə	3471	'sɔrə	89 916 153 1022	671	stan1289
2803	German	sand	sant	s a n t	284	sant	89 997 107 120	671	stan1295
2804	Italian	sand	sabbja	s a bː j a	284	'sabbja	89 997 284 570 997	671	ital1282
2805	Swedish	sand	sand	s a n d	284	sand	89 997 107 145	671	swed1254
2806	Danish	sand	san	s a n	284	san	89 997 107	671	dani1285
2807	Dutch_List	sand	zɑnt	z ɑ n t	284	zɑnt	80 952 107 120	671	dutc1256
2808	English	sand	sænd	s æ n d	284	sænd	89 1087 107 145	671	stan1293
2809	French	sand	sɑbl	s ɑ b l	284	sɑbl	89 952 257 554	671	stan1290
2810	Greek_Mod	sand	amo̞s	a m o̞ s	284	ˈamo̞s	997 241 878 89	671	mode1248
2811	Polish	sand	pʲasɛk	pʲ a s ɛ k	1168	ˈpʲasɛk	273 997 89 1121 838	671	poli1260
2812	Portuguese_ST	sand	ɐɾejɐ	ɐ ɾ e j ɐ	2396	ɐˈɾejɐ	986 66 1089 570 986	671	port1283
2813	Russian	sand	pʲesok	pʲ e s o k	1168	pʲe'sok	273 1089 89 887 838	671	russ1263
2814	Spanish	sand	aɾena	a ɾ e n a	2396	a'ɾena	997 66 1089 107 997	671	stan1288
2815	Breton_ST	sand	trɛːs	t r ɛː s	1050	trɛ:s	120 153 1117 89	671	bret1244
2816	Urdu	sand	ɾet̪	ɾ e t̪	812	ɾet̪	66 1089 382	671	urdu1245
2817	Bihari	sand	baul	b au l	2398	baul	257 1033 554	671	mait1250
2818	Oriya	sand	bali	b a l i	2398	bali	257 997 554 1076	671	oriy1255
2819	Italian	sand	rena	r e n a	926	'rena	153 1089 107 997	671	ital1282
2820	Marathi	sand	retiː	r e t iː	812	'reti:	153 1089 120 1068	671	mara1378
#
2821	Armenian_Mod	say	ɑsɛl	ɑ s ɛ l	636	ɑˈsɛl	952 89 1121 554	1458	nucl1235
2822	Czech	say	r̝iːkat	r iː k a t	1169	r̝iːkat	153 1068 838 997 120	1458	czec1258
2823	German	say	zaːgn̩	z aː ɡ n̩	285	'za:gn̩	80 1004 831 97	1458	stan1295
2824	Italian	say	dire	d i r e	927	'dire	145 1076 153 1089	1458	ital1282
2825	Swedish	say	sɛja	s ɛ j a	285	'sɛja	89 1121 570 997	1458	swed1254
2826	Catalan	say	di	d i	927	di	145 1076	1458	stan1289
2827	Breton_ST	say	lavaːrut	l a v aː r u t	1051	la'va:rut	554 997 451 1004 153 868 120	1458	bret1244
2828	Danish	say	siː	s iː	285	si:	89 1068	1458	dani1285
2829	Dutch_List	say	zɛɣən	z ɛ ɣ ə n	285	'zɛɣə(n)	80 1121 780 1022 107	1458	dutc1256
2830	English	say	seɪ	s eɪ	285	seɪ	89 1108	1458	stan1293
2831	French	say	diʀ	d i ʀ	927	diʀ	145 1076 767	1458	stan1290
2832	Greek_Mod	say	le̞ɣo̞	l e̞ ɣ o̞	1529	ˈle̞(ɣ)o̞	554 1106 780 878	1458	mode1248
2833	Marathi	say	mʰəɳɳe	mʰ ə ɳː e	1652	mʰəɳ'ɳe	245 1022 712 1089	1458	mara1378
2834	Polish	say	muviʨ	m u v i tɕ	2031	ˈmuviʨ	241 868 451 1076 200	1458	poli1260
2835	Portuguese_ST	say	dizeɾ	d i z e ɾ	927	diˈzeɾ	145 1076 80 1089 66	1458	port1283
2836	Russian	say	govoritʲ	ɡ o v o r i tʲ	2410	govo'ritʲ	831 887 451 887 153 1076 115	1458	russ1263
2837	Spanish	say	deθiɾ	d e θ i ɾ	927	de'θiɾ	145 1089 417 1076 66	1458	stan1288
2838	Urdu	say	kɛhnə	k ɛ h n ə	1614	kɛhnə	838 1121 405 107 1022	1458	urdu1245
2839	Bihari	say	kəhəb	k ə h ə b	1614	kəhəb	838 1022 405 1022 257	1458	mait1250
2840	Oriya	say	kɔhiba	k ɔ h i b a	1614	kɔhiba	838 916 405 1076 257 997	1458	oriy1255
2841	Russian	say	skazatʲ	s k a z a tʲ	2412	ska'zatʲ	89 838 997 80 997 115	1458	russ1263
2842	Marathi	say	bolɳe	b o l ɳ e	1652	'bolɳe	257 887 554 711 1089	1458	mara1378
#
2843	Urdu	scratch	kʊɾəʧnə	k ʊ ɾ ə tʃ n ə	1052	kʊɾəʧnə	838 904 66 1022 651 107 1022	1436	urdu1245
2844	Czech	scratch	ʃkraːbat	ʃ k r aː b a t	2889	ʃkraːbat	683 838 153 1004 257 997 120	1436	czec1258
2845	Catalan	scratch	gɾəta	ɡ ɾ ə t a	1269	gɾə'ta	831 66 1022 120 997	1436	stan1289
2846	German	scratch	krat͜sn̩	k r a ts n̩	465	'krat͜sn̩	838 153 997 15 97	1436	stan1295
2847	Italian	scratch	grattare	ɡ r a tː a r e	1269	grat'tare	831 153 997 130 997 153 1089	1436	ital1282
2848	Swedish	scratch	kløːsa	k l øː s a	1375	'klø:sa	838 554 1050 89 997	1436	swed1254
2849	Danish	scratch	g̥ʰʁɑsə	ɡ̥ʰ ʁ ɑ s ə	465	ˈg̥ʰʁɑsə	812 739 952 89 1022	1436	dani1285
2850	Dutch_List	scratch	krɑbələn	k r ɑ b ə l ə n	286	'krɑbələ(n), 'krɑbə(n)	838 153 952 257 1022 554 1022 107	1436	dutc1256
2851	English	scratch	skræʧ	s k r æ tʃ	465	skrætʃ	89 838 153 1087 651	1436	stan1293
2852	French	scratch	gʀate	ɡ ʀ a t e	1269	gʀate	831 767 997 120 1089	1436	stan1290
2853	Greek_Mod	scratch	k͡sino̞	k s i n o̞	1052	ˈk͡sino̞	838 89 1076 107 878	1436	mode1248
2854	Polish	scratch	drapaʨ	d r a p a tɕ	2032	ˈdrapaʨ	145 153 997 291 997 200	1436	poli1260
2855	Russian	scratch	ʧesatʲsʲa	tʃ e s a tʲ sʲ a	1052	tʃe'satʲsʲa	651 1089 89 997 115 90 997	1436	russ1263
2856	Spanish	scratch	raskaɾ	r a s k a ɾ	2891	ras'kaɾ	153 997 89 838 997 66	1436	stan1288
2857	Breton_ST	scratch	skraːbat	s k r aː b a t	2889	'skra:bat	89 838 153 1004 257 997 120	1436	bret1244
2858	Bihari	scratch	culculaeəb	c u l c u l a eə b	3502	culculaeəb	606 868 554 606 868 554 997 1141 257	1436	mait1250
2859	Oriya	scratch	rampuɖiba	r a m p u ɖ i b a	3519	rampuḍiba	153 997 241 291 868 721 1076 257 997	1436	oriy1255
2860	Portuguese_ST	scratch	ʀɐʃpaɾ	ʀ ɐ ʃ p a ɾ	2891	ʀɐʃˈpaɾ	767 986 683 291 997 66	1436	port1283
2861	Swedish	scratch	riːva	r iː v a	2890	'ri:va	153 1068 451 997	1436	swed1254
2862	Marathi	scratch	oɾbaɖɳe	o ɾ b a ɖ ɳ e	3649	oɾbaɖ'ɳe	887 66 257 997 721 711 1089	1436	mara1378
2863	Armenian_Mod	scratch	kʰɛɾʦɛl	kʰ ɛ ɾ ts ɛ l	1052	kʰɛɾˈʦɛl	820 1121 66 15 1121 554	1436	nucl1235
2864	Armenian_Mod	scratch	kʰoɾɛl	kʰ o ɾ ɛ l	2889	kʰoˈɾɛl	820 887 66 1121 554	1436	nucl1235
2865	Catalan	scratch	frəɣa	f r ə ɣ a	3687	frə'ɣa	452 153 1022 780 997	1436	stan1289
#
2866	Armenian_Mod	sea	tsov	t s o v	3361	tsov	120 89 887 451	1474	nucl1235
2867	Czech	sea	mor̝ɛ	m o r ɛ	287	mor̝ɛ	241 887 153 1121	1474	czec1258
2868	Catalan	sea	mar	m a r	287	mar, maɾ; ma	241 997 153	1474	stan1289
2869	German	sea	zeː	z eː	2773	ze:	80 1091	1474	stan1295
2870	Italian	sea	mare	m a r e	287	'mare	241 997 153 1089	1474	ital1282
2871	Swedish	sea	hɑːv	h ɑː v	2774	hɑːv	405 954 451	1474	swed1254
2872	English	sea	siː	s iː	2773	si:	89 1068	1474	stan1293
2873	Breton_ST	sea	moːʁ	m oː ʁ	287	moːʁ	241 880 739	1474	bret1244
