ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
1009	Kagoshima	ye	waidoɴ	w ai d o ɴ	228	462 1037 145 887 751	1213	kyus1238
#
1977	Miyako	year	tusɨ	t u s ɨ	458	120 868 89 983	1226	miya1259
1978	Tōkyō	year	tosi	t o s i	458	120 887 89 1076	1226	toky1238
1979	Amami	year	θusi	θ u s i	458	417 868 89 1076	1226	naze1238
1980	Kyōto	year	tosi	t o s i	458	120 887 89 1076	1226	kyot1238
1981	Hachijō	year	tosi	t o s i	458	120 887 89 1076	1226	hach1238
1982	Shuri	year	tusi	t u s i	458	120 868 89 1076	1226	shur1243
1983	Kōchi	year	tosi	t o s i	458	120 887 89 1076	1226	shik1243
1984	Sado	year	tosi	t o s i	458	120 887 89 1076	1226	sado1237
1985	Oki	year	tosi	t o s i	458	120 887 89 1076	1226	
1986	Kagoshima	year	toɕ	t o ɕ	458	120 887 204	1226	kyus1238
#
880	Miyako	yellow	ʦɨːru	ts ɨː r u	193	15 976 153 868	1424	miya1259
881	Tōkyō	yellow	kiːroi	k iː r oi	193	838 1068 153 935	1424	toky1238
882	Amami	yellow	kiːsari	k iː s a r i	193	838 1068 89 997 153 1076	1424	naze1238
883	Kyōto	yellow	kiːroi	k iː r oi	193	838 1068 153 935	1424	kyot1238
884	Hachijō	yellow	kiːrokʲa	k iː r o kʲ a	193	838 1068 153 887 837 997	1424	hach1238
885	Shuri	yellow	ʨiːru	tɕ iː r u	193	200 1068 153 868	1424	shur1243
886	Kōchi	yellow	kiːroi	k iː r oi	193	838 1068 153 935	1424	shik1243
887	Sado	yellow	kiːroi	k iː r oi	193	838 1068 153 935	1424	sado1237
888	Oki	yellow	kiːro	k iː r o	193	838 1068 153 887	1424	
889	Kagoshima	yellow	kiː	k iː	193	838 1068	1424	kyus1238
