ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
1657	Verkhne-Kalymsk Khanty	tooth	pœːŋk	p œː ŋ k	189	291 1057 801 838	1380	khan1273
1658	Vasjugan Khanty	tooth	pœːŋk	p œː ŋ k	189	291 1057 801 838	1380	khan1273
1659	Vartovskoje Khanty	tooth	pœːŋk	p œː ŋ k	189	291 1057 801 838	1380	khan1273
1660	Likrisovskoje Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	291 1087 803 834	1380	khan1273
1661	Malyj Jugan Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	291 1087 803 834	1380	khan1273
1662	Tremjugan Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	291 1087 803 834	1380	mans1258
1663	Jugan Khanty	tooth	pæŋʷkʷ	p æ ŋʷ kʷ	189	291 1087 803 834	1380	khan1273
1664	Upper Demjanka Khanty	tooth	peːŋk	p eː ŋ k	189	291 1091 801 838	1380	khan1273
1665	Konda Khanty	tooth	peːŋk	p eː ŋ k	189	291 1091 801 838	1380	khan1273
1666	Nizjam Khanty	tooth	peːŋk	p eː ŋ k	189	291 1091 801 838	1380	khan1273
1667	Sherkaly Khanty	tooth	peːŋk	p eː ŋ k	189	291 1091 801 838	1380	khan1273
1668	Kazym Khanty	tooth	pɛːŋk	p ɛː ŋ k	189	291 1117 801 838	1380	khan1273
1669	Synja Khanty	tooth	peːk	p eː k	189	291 1091 838	1380	khan1273
1670	Obdorsk Khanty	tooth	peːŋk	p eː ŋ k	189	291 1091 801 838	1380	khan1273
#
1671	North Mansi	tree	jiw	j i w	190	570 1076 462	906	mans1258
1672	Middle Lozva Mansi	tree	jiw	j i w	190	570 1076 462	906	mans1258
1673	Lower Lozva Mansi	tree	iw	i w	190	1076 462	906	
1674	Pelymka Mansi	tree	juː	j uː	190	570 860	906	mans1258
1675	Konda Mansi	tree	jiw	j i w	190	570 1076 462	906	khan1273
1676	Tavda Mansi	tree	jiw	j i w	190	570 1076 462	906	mans1258
1677	Vakh Khanty	tree	juːɣ	j uː ɣ	190	570 860 780	906	khan1273
1678	Verkhne-Kalymsk Khanty	tree	juːɣ	j uː ɣ	190	570 860 780	906	khan1273
1679	Vasjugan Khanty	tree	juːɣ	j uː ɣ	190	570 860 780	906	khan1273
1680	Vartovskoje Khanty	tree	juːɣ	j uː ɣ	190	570 860 780	906	khan1273
1681	Likrisovskoje Khanty	tree	juːɣ	j uː ɣ	190	570 860 780	906	khan1273
1682	Malyj Jugan Khanty	tree	juːɣ	j uː ɣ	190	570 860 780	906	khan1273
1683	Tremjugan Khanty	tree	juːɣ	j uː ɣ	190	570 860 780	906	mans1258
1684	Jugan Khanty	tree	juːw	j uː w	190	570 860 462	906	khan1273
1685	Upper Demjanka Khanty	tree	juːχ	j uː χ	190	570 860 748	906	khan1273
1686	Konda Khanty	tree	juːχ	j uː χ	190	570 860 748	906	khan1273
1687	Nizjam Khanty	tree	juːχ	j uː χ	190	570 860 748	906	khan1273
1688	Sherkaly Khanty	tree	juːχ	j uː χ	190	570 860 748	906	khan1273
1689	Kazym Khanty	tree	juχ	j u χ	190	570 868 748	906	khan1273
1690	Synja Khanty	tree	juχ	j u χ	190	570 868 748	906	khan1273
1691	Obdorsk Khanty	tree	juːχ	j uː χ	190	570 860 748	906	khan1273
#
1692	North Mansi	two	kit	k i t	191	838 1076 120	1498	mans1258
1693	Middle Lozva Mansi	two	kit	k i t	191	838 1076 120	1498	mans1258
1694	Lower Lozva Mansi	two	kit	k i t	191	838 1076 120	1498	
1695	Pelymka Mansi	two	kit	k i t	191	838 1076 120	1498	mans1258
1696	Konda Mansi	two	kit	k i t	191	838 1076 120	1498	khan1273
1697	Tavda Mansi	two	kit	k i t	191	838 1076 120	1498	mans1258
1698	Vakh Khanty	two	kæːt	k æː t	191	838 1088 120	1498	khan1273
1699	Vasjugan Khanty	two	kæːt	k æː t	191	838 1088 120	1498	khan1273
1700	Tremjugan Khanty	two	kæːt	k æː t	191	838 1088 120	1498	mans1258
1701	Jugan Khanty	two	kæːt	k æː t	191	838 1088 120	1498	khan1273
1702	Upper Demjanka Khanty	two	ket	k e t	191	838 1089 120	1498	khan1273
1703	Konda Khanty	two	kæt	k æ t	191	838 1087 120	1498	khan1273
1704	Nizjam Khanty	two	kat	k a t	191	838 997 120	1498	khan1273
1705	Sherkaly Khanty	two	kat	k a t	191	838 997 120	1498	khan1273
1706	Kazym Khanty	two	kat	k a t	191	838 997 120	1498	khan1273
1707	Synja Khanty	two	kat	k a t	191	838 997 120	1498	khan1273
1708	Obdorsk Khanty	two	kæːt	k æː t	191	838 1088 120	1498	khan1273
#
1709	North Mansi	walk(go)	mini	m i n i	192	241 1076 107 1076	1443	mans1258
1710	Middle Lozva Mansi	walk(go)	mini	m i n i	192	241 1076 107 1076	1443	mans1258
1711	Lower Lozva Mansi	walk(go)	mini	m i n i	192	241 1076 107 1076	1443	
1712	Pelymka Mansi	walk(go)	mini	m i n i	192	241 1076 107 1076	1443	mans1258
1713	Konda Mansi	walk(go)	məni	m ə n i	192	241 1022 107 1076	1443	khan1273
1714	Tavda Mansi	walk(go)	miɲænt	m i ɲ æ n t	192	241 1076 595 1087 107 120	1443	mans1258
1715	Vakh Khanty	walk(go)	men	m e n	192	241 1089 107	1443	khan1273
1716	Verkhne-Kalymsk Khanty	walk(go)	men	m e n	192	241 1089 107	1443	khan1273
1717	Vasjugan Khanty	walk(go)	men	m e n	192	241 1089 107	1443	khan1273
1718	Tremjugan Khanty	walk(go)	men	m e n	192	241 1089 107	1443	mans1258
1719	Jugan Khanty	walk(go)	men	m e n	192	241 1089 107	1443	khan1273
1720	Upper Demjanka Khanty	walk(go)	men	m e n	192	241 1089 107	1443	khan1273
1721	Konda Khanty	walk(go)	men	m e n	192	241 1089 107	1443	khan1273
1722	Nizjam Khanty	walk(go)	man	m a n	192	241 997 107	1443	khan1273
1723	Sherkaly Khanty	walk(go)	man	m a n	192	241 997 107	1443	khan1273
1724	Kazym Khanty	walk(go)	man	m a n	192	241 997 107	1443	khan1273
1725	Synja Khanty	walk(go)	man	m a n	192	241 997 107	1443	khan1273
1726	Obdorsk Khanty	walk(go)	mæn	m æ n	192	241 1087 107	1443	khan1273
#
1727	North Mansi	warm	isəm	i s ə m	193	1076 89 1022 241	1232	mans1258
1728	Middle Lozva Mansi	warm	iʃəm	i ʃ ə m	193	1076 683 1022 241	1232	mans1258
1729	Lower Lozva Mansi	warm	iʃəm	i ʃ ə m	193	1076 683 1022 241	1232	
1730	Pelymka Mansi	warm	iʃəm	i ʃ ə m	193	1076 683 1022 241	1232	mans1258
1731	Konda Mansi	warm	əsəm	ə s ə m	193	1022 89 1022 241	1232	khan1273
1732	Tavda Mansi	warm	əʃəm	ə ʃ ə m	193	1022 683 1022 241	1232	mans1258
1733	Vakh Khanty	warm	kœːɣrəm	k œː ɣ r ə m	194	838 1057 780 153 1022 241	1232	khan1273
1734	Tremjugan Khanty	warm	keːɣʷrəm	k eː ɣʷ r ə m	194	838 1091 788 153 1022 241	1232	mans1258
1735	Jugan Khanty	warm	keːwrəm	k eː w r ə m	194	838 1091 462 153 1022 241	1232	khan1273
1736	Upper Demjanka Khanty	warm	kæːwrəm	k æː w r ə m	194	838 1088 462 153 1022 241	1232	khan1273
1737	Konda Khanty	warm	kæːwrəm	k æː w r ə m	194	838 1088 462 153 1022 241	1232	khan1273
1738	Nizjam Khanty	warm	kaːwrəm	k aː w r ə m	194	838 1004 462 153 1022 241	1232	khan1273
1739	Sherkaly Khanty	warm	kaːwrəm	k aː w r ə m	194	838 1004 462 153 1022 241	1232	khan1273
1740	Kazym Khanty	warm	kaːwrəm	k aː w r ə m	194	838 1004 462 153 1022 241	1232	khan1273
1741	Synja Khanty	warm	kaːwrəm	k aː w r ə m	194	838 1004 462 153 1022 241	1232	khan1273
1742	Obdorsk Khanty	warm	kæːwrəm	k æː w r ə m	194	838 1088 462 153 1022 241	1232	khan1273
#
1743	North Mansi	water	wit	w i t	196	462 1076 120	948	mans1258
1744	Middle Lozva Mansi	water	wytʲ	w y tʲ	196	462 1047 115	948	mans1258
1745	Lower Lozva Mansi	water	ytʲ	y tʲ	196	1047 115	948	
1746	Pelymka Mansi	water	wytʲ	w y tʲ	196	462 1047 115	948	mans1258
1747	Konda Mansi	water	witʲ	w i tʲ	196	462 1076 115	948	khan1273
1748	Tavda Mansi	water	utʲ	u tʲ	196	868 115	948	mans1258
1749	Vakh Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1750	Verkhne-Kalymsk Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1751	Vasjugan Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1752	Vartovskoje Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1753	Likrisovskoje Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1754	Malyj Jugan Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1755	Tremjugan Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	mans1258
1756	Jugan Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1757	Upper Demjanka Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1758	Konda Khanty	water	jeŋk	j e ŋ k	195	570 1089 801 838	948	khan1273
1759	Nizjam Khanty	water	jiŋk	j i ŋ k	195	570 1076 801 838	948	khan1273
1760	Sherkaly Khanty	water	jiŋk	j i ŋ k	195	570 1076 801 838	948	khan1273
1761	Kazym Khanty	water	jiŋk	j i ŋ k	195	570 1076 801 838	948	khan1273
1762	Synja Khanty	water	jik	j i k	195	570 1076 838	948	khan1273
1763	Obdorsk Khanty	water	jiːŋk	j iː ŋ k	195	570 1068 801 838	948	khan1273
#
1764	North Mansi	we	man	m a n	197	241 997 107	1212	mans1258
1765	Middle Lozva Mansi	we	man	m a n	197	241 997 107	1212	mans1258
1766	Lower Lozva Mansi	we	man	m a n	197	241 997 107	1212	
1767	Pelymka Mansi	we	man	m a n	197	241 997 107	1212	mans1258
1768	Konda Mansi	we	mɔn	m ɔ n	197	241 916 107	1212	khan1273
1769	Tavda Mansi	we	mæŋ	m æ ŋ	197	241 1087 801	1212	mans1258
1770	Vakh Khanty	we	meŋ	m e ŋ	197	241 1089 801	1212	khan1273
1771	Vasjugan Khanty	we	meŋ	m e ŋ	197	241 1089 801	1212	khan1273
1772	Tremjugan Khanty	we	meŋ	m e ŋ	197	241 1089 801	1212	mans1258
1773	Jugan Khanty	we	meŋ	m e ŋ	197	241 1089 801	1212	khan1273
1774	Upper Demjanka Khanty	we	moŋ	m o ŋ	197	241 887 801	1212	khan1273
1775	Konda Khanty	we	moŋ	m o ŋ	197	241 887 801	1212	khan1273
1776	Nizjam Khanty	we	moŋ	m o ŋ	197	241 887 801	1212	khan1273
1777	Sherkaly Khanty	we	moŋ	m o ŋ	197	241 887 801	1212	khan1273
1778	Kazym Khanty	we	muŋ	m u ŋ	197	241 868 801	1212	khan1273
1779	Synja Khanty	we	muŋ	m u ŋ	197	241 868 801	1212	khan1273
1780	Obdorsk Khanty	we	muːŋ	m uː ŋ	197	241 860 801	1212	khan1273
#
1781	North Mansi	what	manər	m a n ə r	198	241 997 107 1022 153	1236	mans1258
1782	Middle Lozva Mansi	what	mænər	m æ n ə r	198	241 1087 107 1022 153	1236	mans1258
1783	Lower Lozva Mansi	what	mær	m æ r	198	241 1087 153	1236	
1784	Pelymka Mansi	what	mænər	m æ n ə r	198	241 1087 107 1022 153	1236	mans1258
1785	Konda Mansi	what	nær	n æ r	199	107 1087 153	1236	khan1273
1786	Tavda Mansi	what	ɲær	ɲ æ r	199	595 1087 153	1236	mans1258
1787	Vakh Khanty	what	mœɣəʎiː	m œ ɣ ə ʎ iː	198	241 1059 780 1022 588 1068	1236	khan1273
1788	Vasjugan Khanty	what	mœɣəʎiː	m œ ɣ ə ʎ iː	198	241 1059 780 1022 588 1068	1236	khan1273
1789	Tremjugan Khanty	what	meɣʷəɬiː	m e ɣʷ ə ɬ iː	198	241 1089 788 1022 540 1068	1236	mans1258
1790	Jugan Khanty	what	mewəɬiː	m e w ə ɬ iː	198	241 1089 462 1022 540 1068	1236	khan1273
1791	Upper Demjanka Khanty	what	metoːjə	m e t oː j ə	198	241 1089 120 880 570 1022	1236	khan1273
1792	Konda Khanty	what	metoːjə	m e t oː j ə	198	241 1089 120 880 570 1022	1236	khan1273
1793	Nizjam Khanty	what	muj	m u j	198	241 868 570	1236	khan1273
1794	Sherkaly Khanty	what	muj	m u j	198	241 868 570	1236	khan1273
1795	Kazym Khanty	what	muj	m u j	198	241 868 570	1236	khan1273
1796	Synja Khanty	what	muj	m u j	198	241 868 570	1236	khan1273
1797	Obdorsk Khanty	what	malaː	m a l aː	198	241 997 554 1004	1236	khan1273
#
1798	North Mansi	white	jaːŋk	j aː ŋ k	201	570 1004 801 838	1335	mans1258
1799	Middle Lozva Mansi	white	sɔrɲəŋ	s ɔ r ɲ ə ŋ	-202	89 916 153 595 1022 801	1335	mans1258
1800	Lower Lozva Mansi	white	sarəɲ	s a r ə ɲ	-202	89 997 153 1022 595	1335	
1801	Pelymka Mansi	white	sairiŋ	s ai r i ŋ	202	89 1037 153 1076 801	1335	mans1258
1802	Konda Mansi	white	sɔjrəŋ	s ɔ j r ə ŋ	202	89 916 570 153 1022 801	1335	khan1273
1803	Tavda Mansi	white	sajraŋ	s a j r a ŋ	202	89 997 570 153 997 801	1335	mans1258
1804	Vakh Khanty	white	næːɣiː	n æː ɣ iː	200	107 1088 780 1068	1335	khan1273
1805	Verkhne-Kalymsk Khanty	white	næːɣiː	n æː ɣ iː	200	107 1088 780 1068	1335	khan1273
1806	Vasjugan Khanty	white	næːɣiː	n æː ɣ iː	200	107 1088 780 1068	1335	khan1273
1807	Vartovskoje Khanty	white	næːɣiː	n æː ɣ iː	200	107 1088 780 1068	1335	khan1273
1808	Likrisovskoje Khanty	white	næːɣiː	n æː ɣ iː	200	107 1088 780 1068	1335	khan1273
1809	Malyj Jugan Khanty	white	neːɣʷiː	n eː ɣʷ iː	200	107 1091 788 1068	1335	khan1273
1810	Tremjugan Khanty	white	neːɣʷiː	n eː ɣʷ iː	200	107 1091 788 1068	1335	mans1258
1811	Jugan Khanty	white	neːwiː	n eː w iː	200	107 1091 462 1068	1335	khan1273
1812	Upper Demjanka Khanty	white	nowə	n o w ə	200	107 887 462 1022	1335	khan1273
1813	Konda Khanty	white	nawə	n a w ə	200	107 997 462 1022	1335	khan1273
1814	Nizjam Khanty	white	nowə	n o w ə	200	107 887 462 1022	1335	khan1273
1815	Sherkaly Khanty	white	nowə	n o w ə	200	107 887 462 1022	1335	khan1273
1816	Kazym Khanty	white	nowiː	n o w iː	200	107 887 462 1068	1335	khan1273
1817	Synja Khanty	white	nowiː	n o w iː	200	107 887 462 1068	1335	khan1273
1818	Obdorsk Khanty	white	næːwiː	n æː w iː	200	107 1088 462 1068	1335	khan1273
#
1819	North Mansi	who	χɔːŋχæ	χ ɔː ŋ χ æ	203	748 914 801 748 1087	1235	mans1258
1820	Middle Lozva Mansi	who	qaŋqæ	q a ŋ q æ	203	757 997 801 757 1087	1235	mans1258
1821	Lower Lozva Mansi	who	qanqa	q a n q a	203	757 997 107 757 997	1235	
1822	Pelymka Mansi	who	qɔn	q ɔ n	203	757 916 107	1235	mans1258
1823	Konda Mansi	who	qon	q o n	203	757 887 107	1235	khan1273
1824	Tavda Mansi	who	qɔn	q ɔ n	203	757 916 107	1235	mans1258
1825	Vakh Khanty	who	kɔːjɨː	k ɔː j ɨː	203	838 914 570 976	1235	khan1273
1826	Vasjugan Khanty	who	kɔːjɨː	k ɔː j ɨː	203	838 914 570 976	1235	khan1273
1827	Tremjugan Khanty	who	kojaːɣɨː	k o j aː ɣ ɨː	203	838 887 570 1004 780 976	1235	mans1258
1828	Jugan Khanty	who	kojaːɣə	k o j aː ɣ ə	203	838 887 570 1004 780 1022	1235	khan1273
1829	Upper Demjanka Khanty	who	χojə	χ o j ə	203	748 887 570 1022	1235	khan1273
1830	Konda Khanty	who	χojə	χ o j ə	203	748 887 570 1022	1235	khan1273
1831	Nizjam Khanty	who	χoj	χ o j	203	748 887 570	1235	khan1273
1832	Sherkaly Khanty	who	χoj	χ o j	203	748 887 570	1235	khan1273
1833	Kazym Khanty	who	χoj	χ o j	203	748 887 570	1235	khan1273
1834	Synja Khanty	who	χoj	χ o j	203	748 887 570	1235	khan1273
1835	Obdorsk Khanty	who	χoj	χ o j	203	748 887 570	1235	khan1273
#
2002	North Mansi	wind	woːt	w oː t	233	462 880 120	960	mans1258
2003	Middle Lozva Mansi	wind	wuot	w uo t	233	462 871 120	960	mans1258
2004	Pelymka Mansi	wind	woːt	w oː t	233	462 880 120	960	mans1258
2005	Konda Mansi	wind	wuot	w uo t	233	462 871 120	960	khan1273
2006	Tavda Mansi	wind	wɔːt	w ɔː t	233	462 914 120	960	mans1258
2007	Vakh Khanty	wind	waːt	w aː t	233	462 1004 120	960	khan1273
2008	Verkhne-Kalymsk Khanty	wind	waːt	w aː t	233	462 1004 120	960	khan1273
2009	Vasjugan Khanty	wind	waːt	w aː t	233	462 1004 120	960	khan1273
2010	Vartovskoje Khanty	wind	waːt	w aː t	233	462 1004 120	960	khan1273
2011	Likrisovskoje Khanty	wind	waːt	w aː t	233	462 1004 120	960	khan1273
2012	Malyj Jugan Khanty	wind	waːt	w aː t	233	462 1004 120	960	khan1273
2013	Tremjugan Khanty	wind	wɔːt	w ɔː t	233	462 914 120	960	mans1258
2014	Jugan Khanty	wind	wɔːt	w ɔː t	233	462 914 120	960	khan1273
2015	Upper Demjanka Khanty	wind	woːt	w oː t	233	462 880 120	960	khan1273
2016	Konda Khanty	wind	woːt	w oː t	233	462 880 120	960	khan1273
2017	Nizjam Khanty	wind	wɔːt	w ɔː t	233	462 914 120	960	khan1273
2018	Sherkaly Khanty	wind	wɔːt	w ɔː t	233	462 914 120	960	khan1273
2019	Kazym Khanty	wind	wɔːt	w ɔː t	233	462 914 120	960	khan1273
2020	Synja Khanty	wind	wɔːt	w ɔː t	233	462 914 120	960	khan1273
2021	Obdorsk Khanty	wind	waːt	w aː t	233	462 1004 120	960	khan1273
#
1836	North Mansi	woman	neː	n eː	204	107 1091	962	mans1258
1837	Middle Lozva Mansi	woman	neː	n eː	204	107 1091	962	mans1258
1838	Pelymka Mansi	woman	neː	n eː	204	107 1091	962	mans1258
1839	Konda Mansi	woman	neː	n eː	204	107 1091	962	khan1273
1840	Tavda Mansi	woman	niː	n iː	204	107 1068	962	mans1258
1841	Vakh Khanty	woman	niː	n iː	204	107 1068	962	khan1273
1842	Verkhne-Kalymsk Khanty	woman	niː	n iː	204	107 1068	962	khan1273
1843	Vasjugan Khanty	woman	niː	n iː	204	107 1068	962	khan1273
1844	Vartovskoje Khanty	woman	niː	n iː	204	107 1068	962	khan1273
1845	Likrisovskoje Khanty	woman	niː	n iː	204	107 1068	962	khan1273
1846	Malyj Jugan Khanty	woman	neː	n eː	204	107 1091	962	khan1273
1847	Tremjugan Khanty	woman	neː	n eː	204	107 1091	962	mans1258
1848	Jugan Khanty	woman	neː	n eː	204	107 1091	962	khan1273
1849	Upper Demjanka Khanty	woman	neːŋ	n eː ŋ	204	107 1091 801	962	khan1273
1850	Konda Khanty	woman	neːŋ	n eː ŋ	204	107 1091 801	962	khan1273
1851	Nizjam Khanty	woman	neː	n eː	204	107 1091	962	khan1273
1852	Sherkaly Khanty	woman	neː	n eː	204	107 1091	962	khan1273
1853	Kazym Khanty	woman	nɛː	n ɛː	204	107 1117	962	khan1273
1854	Synja Khanty	woman	neː	n eː	204	107 1091	962	khan1273
1855	Obdorsk Khanty	woman	niːŋ	n iː ŋ	204	107 1068 801	962	khan1273
#
2022	North Mansi	worm	peːrk	p eː r k	237	291 1091 153 838	1219	mans1258
2023	Middle Lozva Mansi	worm	peːrk	p eː r k	237	291 1091 153 838	1219	mans1258
2024	Lower Lozva Mansi	worm	peːrk	p eː r k	237	291 1091 153 838	1219	
2025	Pelymka Mansi	worm	wujaːsʲəχ	w u j aː sʲ ə χ	234	462 868 570 1004 90 1022 748	1219	mans1258
2026	Konda Mansi	worm	qʷɔr	qʷ ɔ r	-236	760 916 153	1219	khan1273
2027	Tavda Mansi	worm	qort	q o r t	-236	757 887 153 120	1219	mans1258
2028	Vakh Khanty	worm	meɣleːr	m e ɣ l eː r	235	241 1089 780 554 1091 153	1219	khan1273
2029	Vasjugan Khanty	worm	meɣjeːr	m e ɣ j eː r	235	241 1089 780 570 1091 153	1219	khan1273
2030	Tremjugan Khanty	worm	meɣɬær	m e ɣ ɬ æ r	235	241 1089 780 540 1087 153	1219	mans1258
2031	Jugan Khanty	worm	meɣɬær	m e ɣ ɬ æ r	235	241 1089 780 540 1087 153	1219	khan1273
2032	Konda Khanty	worm	meɣteːr	m e ɣ t eː r	235	241 1089 780 120 1091 153	1219	khan1273
2033	Kazym Khanty	worm	muwɬɛːr	m u w ɬ ɛː r	235	241 868 462 540 1117 153	1219	khan1273
2034	Synja Khanty	worm	muwleːr	m u w l eː r	235	241 868 462 554 1091 153	1219	khan1273
#
2035	North Mansi	year	taːl	t aː l	238	120 1004 554	1226	mans1258
2036	Middle Lozva Mansi	year	toɔl	t o l	238	120 887 554	1226	mans1258
2037	Lower Lozva Mansi	year	tɔːl	t ɔː l	238	120 914 554	1226	
2038	Pelymka Mansi	year	tɔːl	t ɔː l	238	120 914 554	1226	mans1258
2039	Konda Mansi	year	toɔl	t o l	238	120 887 554	1226	khan1273
2040	Tavda Mansi	year	teːl	t eː l	238	120 1091 554	1226	mans1258
2041	Vakh Khanty	year	aːl	aː l	239	1004 554	1226	khan1273
2042	Verkhne-Kalymsk Khanty	year	aːl	aː l	239	1004 554	1226	khan1273
2043	Vasjugan Khanty	year	aːl	aː l	239	1004 554	1226	khan1273
2044	Vartovskoje Khanty	year	aːɬ	aː ɬ	239	1004 540	1226	khan1273
2045	Likrisovskoje Khanty	year	aːθ	aː θ	239	1004 417	1226	khan1273
2046	Malyj Jugan Khanty	year	aːɬ	aː ɬ	239	1004 540	1226	khan1273
2047	Tremjugan Khanty	year	ɔːɬ	ɔː ɬ	239	914 540	1226	mans1258
2048	Jugan Khanty	year	ɔːɬ	ɔː ɬ	239	914 540	1226	khan1273
2049	Upper Demjanka Khanty	year	oːt	oː t	239	880 120	1226	khan1273
2050	Konda Khanty	year	oːt	oː t	239	880 120	1226	khan1273
2051	Nizjam Khanty	year	ɔːt	ɔː t	239	914 120	1226	khan1273
2052	Sherkaly Khanty	year	tatə	t a t ə	238	120 997 120 1022	1226	khan1273
2053	Kazym Khanty	year	ɔːɬ	ɔː ɬ	239	914 540	1226	khan1273
2054	Synja Khanty	year	tal	t a l	238	120 997 554	1226	khan1273
2055	Obdorsk Khanty	year	tæl	t æ l	238	120 1087 554	1226	khan1273
#
1856	North Mansi	yellow	kasm	k a s m	205	838 997 89 241	1424	mans1258
1857	Middle Lozva Mansi	yellow	kæʃm	k æ ʃ m	205	838 1087 683 241	1424	mans1258
1858	Pelymka Mansi	yellow	kæʃm	k æ ʃ m	205	838 1087 683 241	1424	mans1258
1859	Konda Mansi	yellow	kæsəm	k æ s ə m	205	838 1087 89 1022 241	1424	khan1273
1860	Tavda Mansi	yellow	kəʃəm	k ə ʃ ə m	205	838 1022 683 1022 241	1424	mans1258
1861	Upper Demjanka Khanty	yellow	wastə	w a s t ə	206	462 997 89 120 1022	1424	khan1273
1862	Konda Khanty	yellow	χantəwastə	χ a n t ə w a s t ə	206	748 997 107 120 1022 462 997 89 120 1022	1424	khan1273
